独臂刀 獨臂刀,7.4,,,,,,,
异星战场 John Carter,6.5,,,,,,,
阳光灿烂的日子,8.9,,,,,,,
老爸当家 Daddy's Home,6.5,,,,,,,
桃姐,8.3,,,,,,,
摇滚校园 The School of Rock,7.9,,,,,,,
风月奇谭 風月奇譚,7.5,,,,,,,
奇谋妙计五福星 奇謀妙計五福星,7.8,,,,,,,
地心历险记 Journey to the Center of the Earth,6.9,,,,,,,
妖魂,6.1,,,,,,,
夺命深渊 Sanctum,7.4,,,,,,,
向前走向爱走 向前走向愛走,5.5,,,,,,,
我和爸爸,7.4,,,,,,,
洛奇2 Rocky II,8.4,,,,,,,
她的强盗朋友 Her Friend the Bandit,5.6,,,,,,,
印第安纳波利斯号：勇者无惧 USS Indianapolis: Men of Courage,6.3,,,,,,,
威尼斯儿童赛车 Kid Auto Races at Venice,6.3,,,,,,,
女房东的宠物 The Star Boarder,5.4,,,,,,,
谋生之路 Making a Living,6.3,,,,,,,
面团与炸药 Dough and Dynamite,6.4,,,,,,,
梅布尔的忙碌一天 Mabel's Busy Day,5.6,,,,,,,
梅布尔的困境 Mabel's Strange Predicament,6.1,,,,,,,
冒充者 The Masquerader,6.5,,,,,,,
忙碌的一天 A Busy Day,5.8,,,,,,,
马贝尔的婚后生活 Mabel's Married Life,5.8,,,,,,,
剧院的夏尔洛 The Property Man,5.8,,,,,,,
酒鬼 The Rounders,7.4,,,,,,,
竞争对手 Those Love Pangs,5.9,,,,,,,
击倒 The Knockout,5.8,,,,,,,
战舰波将金号 Броненосец Потёмкин,8.7,,,,,,,
窥情 窺情,6.1,,,,,,,
兰戈 Rango,8.0,,,,,,,
洗澡,8.4,,,,,,,
魂断蓝桥 Waterloo Bridge,8.8,,,,,,,
茅山僵尸拳 茅山殭屍拳,6.2,,,,,,,
痞子英雄之全面开战 痞子英雄,6.3,,,,,,,
谁说我不在乎,7.1,,,,,,,
幽灵世界 Ghost World,7.9,,,,,,,
射雕英雄传续集 射雕英雄傳續集,6.3,,,,,,,
惩罚者 The Punisher,6.5,,,,,,,
秦始皇 The First Emperor of China,5.8,,,,,,,
杀生,7.8,,,,,,,
土拨鼠之日 Groundhog Day,8.6,,,,,,,
新木马屠城记 Helen of Troy,6.8,,,,,,,
十三太保,7.5,,,,,,,
鼠来宝3 Alvin and the Chipmunks: Chip-Wrecked,7.0,,,,,,,
魔胎,6.3,,,,,,,
鼠来宝2：明星俱乐部 Alvin and the Chipmunks: The Squeakquel,7.1,,,,,,,
射雕英雄传 射鵰英雄傳,6.3,,,,,,,
钢的琴,8.5,,,,,,,
血恋2 血戀II,4.8,,,,,,,
探戈纷乱 Tango Tangle,5.5,,,,,,,
下流祖父 Dirty Grandpa,6.3,,,,,,,
傻瓜 바보,7.6,,,,,,,
后裔 The Descendants,7.5,,,,,,,
报仇 報仇,7.8,,,,,,,
铁娘子：坚固柔情 The Iron Lady,7.6,,,,,,,
上海滩十三太保 上海灘十三太保,7.5,,,,,,,
迷失东京 Lost in Translation,7.8,,,,,,,
少奶奶的丝袜,5.8,,,,,,,
赛德克·巴莱(下)：彩虹桥 賽德克·巴萊(下)彩虹橋,8.8,,,,,,,
麒麟掌,5.4,,,,,,,
异形大战铁血战士2 AVPR: Aliens vs Predator - Requiem,5.9,,,,,,,
超胆侠 Daredevil,5.9,,,,,,,
麦兜·饭宝奇兵,6.4,,,,,,,
娱乐 Recreation,5.2,,,,,,,
公平交易 Getting Acquainted,6.4,,,,,,,
二十分钟的爱情 Twenty Minutes of Love,6.1,,,,,,,
查理的约会 His Trysting Place,6.3,,,,,,,
查理的过去 His Prehistoric Past,6.2,,,,,,,
"残酷的爱情 Cruel, Cruel Love",5.7,,,,,,,
现代豪放女 現代豪放女,5.9,,,,,,,
禁运品 Contraband,6.5,,,,,,,
我脑中的橡皮擦 내 머리 속의 지우개,8.0,,,,,,,
南洋十大邪术 南洋十大邪術,6.4,,,,,,,
冬荫功 ต้มยำกุ้ง,7.4,,,,,,,
佛跳墙 佛跳牆,6.4,,,,,,,
草原英雄小姐妹,7.5,,,,,,,
赛德克·巴莱(上)：太阳旗 賽德克·巴萊(上)太陽旗,8.9,,,,,,,
晩春,8.7,,,,,,,
诸神之怒 Wrath of the Titans,6.1,,,,,,,
海底总动员2：多莉去哪儿 Finding Dory,7.6,,,,,,,
大闹天宫,9.4,,,,,,,
拳霸2 Ong bak 2,6.3,,,,,,,
触不可及 Intouchables,9.3,,,,,,,
金色的海螺,8.4,,,,,,,
西厢艳谭 西廂艷譚,5.9,,,,,,,
鹬蚌相争,8.1,,,,,,,
三个和尚,8.8,,,,,,,
猴子捞月,8.1,,,,,,,
九色鹿,8.9,,,,,,,
老狼请客,8.2,,,,,,,
雪孩子,9.0,,,,,,,
好猫咪咪,8.3,,,,,,,
狐狸打猎人,8.0,,,,,,,
半夜鸡叫,7.8,,,,,,,
牧笛,9.0,,,,,,,
没头脑和不高兴,8.7,,,,,,,
人参娃娃,8.2,,,,,,,
小蝌蚪找妈妈,8.9,,,,,,,
猪八戒吃西瓜,7.7,,,,,,,
麦秋 麥秋,8.7,,,,,,,
总统杀局 The Ides of March,7.0,,,,,,,
忠犬八公的故事 Hachi: A Dog's Tale,9.4,,,,,,,
骄傲的将军,8.3,,,,,,,
神笔,8.4,,,,,,,
移民 The Immigrant,8.0,,,,,,,
快乐的一天 A Day's Pleasure,7.8,,,,,,,
神奇队长 Captain Fantastic,7.9,,,,,,,
失常 Anomalisa,7.4,,,,,,,
打擂台,7.1,,,,,,,
再见我们的幼儿园 さよならぼくたちのようちえん,8.8,,,,,,,
黄金大劫案,6.8,,,,,,,
突袭 The Raid,7.8,,,,,,,
黑夜传说3：狼族崛起 Underworld: Rise of the Lycans,6.8,,,,,,,
雷雨,8.0,,,,,,,
浮草,8.6,,,,,,,
灭门惨案2：借种 滅門慘案II借種,6.9,,,,,,,
灭门惨案之孽杀 滅門慘案之孽殺,6.4,,,,,,,
暂告安全 Safe,6.3,,,,,,,
九条命 Nine Lives,6.9,,,,,,,
刀锋战士2 Blade II,7.0,,,,,,,
异形大战铁血战士 AVP: Alien vs. Predator,7.0,,,,,,,
夜惊魂,6.6,,,,,,,
黑夜传说2：进化 Underworld: Evolution,7.4,,,,,,,
小亚细亚往事 Bir Zamanlar Anadolu'da,7.8,,,,,,,
白兔糖 うさぎドロップ,8.0,,,,,,,
生命之树 The Tree of Life,7.1,,,,,,,
拳霸 องค์บาก,7.9,,,,,,,
雷雨,7.6,,,,,,,
山椒大夫,8.1,,,,,,,
布偶大电影 The Muppets,6.8,,,,,,,
阿玛柯德 Amarcord,8.8,,,,,,,
表错7日情 表錯7日情,6.7,,,,,,,
刺猬的优雅 Le hérisson,8.8,,,,,,,
艺术家 The Artist,8.4,,,,,,,
藏身之所 Safe House,7.0,,,,,,,
异形3 Alien³,7.3,,,,,,,
半边人 半邊人,8.0,,,,,,,
简爱 Jane Eyre,7.3,,,,,,,
高地战 고지전,8.5,,,,,,,
飙风战警 Wild Wild West,6.8,,,,,,,
再生人,6.8,,,,,,,
唐山五虎,5.4,,,,,,,
罗宾汉 Robin Hood,8.2,,,,,,,
誓约 The Vow,7.2,,,,,,,
罗宾汉历险记 The Adventures of Robin Hood,7.1,,,,,,,
范海辛 Van Helsing,7.2,,,,,,,
靓妹仔 靚妹仔,6.6,,,,,,,
爵士歌手 The Jazz Singer,7.5,,,,,,,
盗亦有道 홍길동의 후예,6.5,,,,,,,
给朱丽叶的信 Letters to Juliet,7.6,,,,,,,
提防小手,7.1,,,,,,,
黑夜传说 Underworld,7.5,,,,,,,
意志的胜利 Triumph des Willens,8.5,,,,,,,
夺命金 奪命金,7.4,,,,,,,
侠盗王子罗宾汉 Robin Hood: Prince of Thieves,7.2,,,,,,,
胡越的故事,7.0,,,,,,,
龙纹身的女孩 The Girl with the Dragon Tattoo,8.1,,,,,,,
雨月物语 雨月物語,8.6,,,,,,,
逆战,6.4,,,,,,,
矮子当道 Get Shorty,7.2,,,,,,,
长辈 長輩,7.2,,,,,,,
党同伐异 Intolerance: Love's Struggle Throughout the Ages,8.8,,,,,,,
大侦探福尔摩斯2：诡影游戏 Sherlock Holmes: A Game of Shadows,7.7,,,,,,,
脑魔 腦魔,6.2,,,,,,,
它在身后 It Follows,6.4,,,,,,,
坏妈妈 Bad Moms,6.5,,,,,,,
摩登保镖 摩登保鑣,8.2,,,,,,,
新年前夜 New Year's Eve,6.5,,,,,,,
保姆日记 The Nanny Diaries,6.9,,,,,,,
公民凯恩 Citizen Kane,8.8,,,,,,,
蔡李佛,3.7,,,,,,,
坏女孩2 Mean Girls 2,5.8,,,,,,,
大魔术师 大魔術師,6.5,,,,,,,
速度与激情4 Fast & Furious,7.8,,,,,,,
囧探佳人,4.6,,,,,,,
罗宾汉 Robin Hood,6.8,,,,,,,
刀锋战士 Blade,7.1,,,,,,,
一个美国消防员的生活 Life of an American Fireman,8.0,,,,,,,
一个醉鬼的白日梦 Dream Of A Rarebit Fiend,8.0,,,,,,,
摄影协会成员到达 Neuville-sur-Saône: Débarquement du congrès des photographes à Lyon,7.7,,,,,,,
出港的船 Barque sortant du port,8.2,,,,,,,
神秘的纸 Le papier protée,6.8,,,,,,,
"卡马克斯：灭炭火 Carmaux, défournage du coke",7.0,,,,,,,
婴儿的午餐 Repas de bébé,8.2,,,,,,,
火车进站 L'arrivée d'un train à La Ciotat,9.3,,,,,,,
高楼大劫案 Tower Heist,6.8,,,,,,,
勇士 Warrior,8.9,,,,,,,
怒虎狂龙 Tango & Cash,6.6,,,,,,,
倩女幽魂3：道道道 倩女幽魂Ⅲ 道道道,7.6,,,,,,,
简爱 Jane Eyre,,,,,,,,
碟中谍4 Mission: Impossible - Ghost Protocol,8.3,,,,,,,
第六感 The Sixth Sense,8.9,,,,,,,
大话西游3,4.0,,,,,,,
歼十出击,4.6,,,,,,,
安娜·卡列尼娜 Anna Karenina,7.9,,,,,,,
人狼大战 The Grey,6.5,,,,,,,
华丽的挑战 華麗的挑戰,6.3,,,,,,,
月色撩人 Moonstruck,7.5,,,,,,,
倩女幽魂,8.8,,,,,,,
贱女孩 Mean Girls,7.0,,,,,,,
十加十 10+10,7.2,,,,,,,
太阳泪 Tears of the Sun,7.3,,,,,,,
猎人 獵人,5.7,,,,,,,
性本恶 Inherent Vice,7.1,,,,,,,
我的野蛮初恋 첫사랑 사수 궐기대회,6.4,,,,,,,
亲家过年,5.6,,,,,,,
夏洛特的网 Charlotte's Web,8.0,,,,,,,
倩女幽魂,7.8,,,,,,,
兔子洞 Rabbit Hole,7.3,,,,,,,
人生不再重来 Zindagi Na Milegi Dobara,8.1,,,,,,,
蜜桃成熟时33D 蜜桃成熟時33D,4.5,,,,,,,
丁丁历险记 The Adventures of Tintin: The Secret of the Unicorn,7.7,,,,,,,
凶线 Blow Out,7.7,,,,,,,
美国：从自由到法西斯主义 America: Freedom to Fascism,7.9,,,,,,,
沉默之像 The Look of Silence,8.6,,,,,,,
背着你跳舞,5.3,,,,,,,
简爱 Jane Eyre,8.1,,,,,,,
变身男女,5.0,,,,,,,
超级女特工 Les femmes de l'ombre,7.1,,,,,,,
爱有来生,7.7,,,,,,,
简爱 Jane Eyre,7.8,,,,,,,
爱德华大夫 Spellbound,8.3,,,,,,,
战马 War Horse,8.2,,,,,,,
与魔鬼同行 The Devil's Own,6.7,,,,,,,
终极匹配,3.6,,,,,,,
美国队长 Captain America,7.3,,,,,,,
圣徒 The Saint,7.1,,,,,,,
真心话大冒险,5.0,,,,,,,
当哈利遇到莎莉 When Harry Met Sally...,8.3,,,,,,,
佛都有火,5.1,,,,,,,
乱战 Chaos,7.1,,,,,,,
我的见鬼女友 오싹한 연애,6.8,,,,,,,
惊魂眼 The Gift,6.7,,,,,,,
莫扎特传 Amadeus,8.7,,,,,,,
巴顿将军 Patton,8.2,,,,,,,
硬汉2：奉陪到底,6.4,,,,,,,
谜城,5.6,,,,,,,
星运里的错 The Fault in Our Stars,7.9,,,,,,,
驱魔者 Priest,6.1,,,,,,,
人体蜈蚣2 The Human Centipede II (Full Sequence),5.7,,,,,,,
人体蜈蚣 The Human Centipede (First Sequence),5.3,,,,,,,
夜·店,6.8,,,,,,,
的士速递4 Taxi 4,7.1,,,,,,,
雨果 Hugo,7.7,,,,,,,
成为约翰·马尔科维奇 Being John Malkovich,8.3,,,,,,,
敏感事件,5.1,,,,,,,
爱在暹罗 รักแห่งสยาม,8.3,,,,,,,
荒野大镖客 Per un pugno di dollari,8.4,,,,,,,
马钱 Cavalo Dinheiro,7.3,,,,,,,
特警威龙 The Punisher,6.8,,,,,,,
爱 愛,6.9,,,,,,,
的士速递2 Taxi 2,7.9,,,,,,,
亚洲秘密警察,5.3,,,,,,,
死亡挑战行动 Death Defying Acts,6.1,,,,,,,
暮光之城4：破晓(上) The Twilight Saga: Breaking Dawn - Part 1,6.8,,,,,,,
决战猩球 Battle for the Planet of the Apes,6.7,,,,,,,
活该你单身,5.0,,,,,,,
的士速递 Taxi,7.9,,,,,,,
宿醉2 The Hangover Part II,6.9,,,,,,,
与狼共舞 Dances with Wolves,8.9,,,,,,,
冲霄楼,6.6,,,,,,,
电锯惊魂5 Saw V,7.8,,,,,,,
陆小凤之决战前后 陸小鳳之決戰前後,6.6,,,,,,,
超级大坏蛋 Megamind,7.8,,,,,,,
孟买日记 Dhobi Ghat,7.9,,,,,,,
猩球征服 Conquest of the Planet of the Apes,6.9,,,,,,,
六刺客,6.3,,,,,,,
我们的故事 The Story of Us,7.7,,,,,,,
孤岛惊魂,3.5,,,,,,,
电锯惊魂4 Saw IV,7.8,,,,,,,
宿醉 The Hangover,7.7,,,,,,,
大鱼海棠,6.9,,,,,,,
橘色 Tangerine,7.7,,,,,,,
新啼笑因缘 新啼笑姻緣,6.2,,,,,,,
逃离猩球 Escape from the Planet of the Apes,7.6,,,,,,,
穿靴子的猫 Puss in Boots,7.7,,,,,,,
电锯惊魂3 Saw III,8.1,,,,,,,
恋人絮语 戀人絮語,6.0,,,,,,,
侧耳倾听 耳をすませば,8.9,,,,,,,
遍地狼烟,5.8,,,,,,,
波浪预报 파랑주의보,6.5,,,,,,,
刺马 刺馬,7.8,,,,,,,
完美盗贼 Bandits,7.6,,,,,,,
攻壳机动队 攻殻機動隊,9.1,,,,,,,
怪形 The Thing,8.1,,,,,,,
杀手欧阳盆栽,5.4,,,,,,,
八月迷情 August Rush,8.3,,,,,,,
战国,3.9,,,,,,,
幸福终点站 The Terminal,8.8,,,,,,,
怪形前传 The Thing,7.0,,,,,,,
电锯惊魂2 Saw II,8.3,,,,,,,
马永贞 馬永貞,7.3,,,,,,,
两个坏小子 투가이즈,7.2,,,,,,,
龙门飞甲,6.8,,,,,,,
上帝难为 Трудно быть Богом,7.2,,,,,,,
越空狂龙 Demolition Man,6.8,,,,,,,
抗癌的我 50/50,7.7,,,,,,,
凶猫 兇貓,6.5,,,,,,,
不明身份 Unknown,7.1,,,,,,,
第44条军规 Catch .44,4.5,,,,,,,
微光城市 City of Ember,6.8,,,,,,,
不能说的秘密 不能說的·祕密,8.1,,,,,,,
蒸发的摩根夫妇 Did You Hear About the Morgans?,6.2,,,,,,,
诺丁山 Notting Hill,8.0,,,,,,,
极速天使,5.1,,,,,,,
美国队长：电视电影 Captain America,,,,,,,,
越狱 第一季 Prison Break Season 1,9.4,,,,,,,
月亮上的男人 Man on the Moon,7.8,,,,,,,
夜半3点钟 夜半3點鐘,5.8,,,,,,,
银翼杀手 Blade Runner,8.5,,,,,,,
憨豆特工2 Johnny English Reborn,7.3,,,,,,,
绿芥刑警 Wasabi,7.1,,,,,,,
决战刹马镇,6.1,,,,,,,
魔女宅急便 魔女の宅急便,8.7,,,,,,,
无价之宝,3.7,,,,,,,
了不起的狐狸爸爸 Fantastic Mr. Fox,8.5,,,,,,,
救命,6.6,,,,,,,
前任2：备胎反击战,5.2,,,,,,,
一级恐惧 Primal Fear,8.5,,,,,,,
巨额交易,4.7,,,,,,,
女校春色,6.2,,,,,,,
一次别离 جدایی نادر از سیمین,8.8,,,,,,,
鬼叫春,6.8,,,,,,,
鬼妈妈 Coraline,8.3,,,,,,,
销魂玉 銷魂玉,7.2,,,,,,,
北地胭脂,7.3,,,,,,,
初哥·初女·初夜情,6.0,,,,,,,
初恋红豆冰,7.6,,,,,,,
我的母亲 Mia madre,7.2,,,,,,,
冰川时代5：星际碰撞 Ice Age: Collision Course,7.1,,,,,,,
西游记 西遊記,6.5,,,,,,,
安娜·卡列尼娜 Anna Karenina,7.5,,,,,,,
子曰：食色性也,7.0,,,,,,,
捉奸趣事 捉姦趣事,6.8,,,,,,,
老无所依 No Country for Old Men,8.3,,,,,,,
桃色经纪 桃色經紀,5.7,,,,,,,
铁甲钢拳 Real Steel,8.3,,,,,,,
红楼春梦 紅樓春夢,5.3,,,,,,,
007之雷霆杀机 A View to a Kill,6.9,,,,,,,
太阳照常升起,8.3,,,,,,,
天降神兵 Howard the Duck,6.0,,,,,,,
安娜·卡列尼娜 Анна Каренина,7.8,,,,,,,
安娜·卡列尼娜 Anna Karenina,7.7,,,,,,,
空中大灌篮 Space Jam,7.1,,,,,,,
转山,7.9,,,,,,,
复仇之溪 Blood Creek,5.3,,,,,,,
点球成金 Moneyball,8.3,,,,,,,
征婚启事 徵婚啟事,7.8,,,,,,,
地狱男爵2：黄金军团 Hellboy 2: The Golden Army,6.9,,,,,,,
金陵十三钗,8.3,,,,,,,
微微一笑很倾城,4.9,,,,,,,
荒岛余生 Cast Away,8.6,,,,,,,
闪灵凶猛 动物凶灵,2.8,,,,,,,
巴黎圣母院 Notre Dame de Paris,8.1,,,,,,,
绿灯侠 Green Lantern,6.0,,,,,,,
憨豆特工 Johnny English,7.7,,,,,,,
把乐带回家2012,6.5,,,,,,,
迈克尔·杰克逊：偶像的一生 Michael Jackson: The Life of an Icon,8.6,,,,,,,
香水 Perfume: The Story of a Murderer,8.5,,,,,,,
武松,7.4,,,,,,,
恋恋笔记本 The Notebook,8.6,,,,,,,
机械师2：复活 Mechanic: Resurrection,5.7,,,,,,,
倾城之泪,4.9,,,,,,,
蓝精灵：圣诞颂歌 The Smurfs: A Christmas Carol,6.7,,,,,,,
纳尼亚传奇2：凯斯宾王子 The Chronicles of Narnia: Prince Caspian,7.0,,,,,,,
刘三姐,8.4,,,,,,,
达·芬奇密码 The Da Vinci Code,7.4,,,,,,,
伴娘 Bridesmaids,6.9,,,,,,,
战争之王 Lord of War,8.7,,,,,,,
寻枪,7.8,,,,,,,
亡命驾驶 Drive,7.4,,,,,,,
"纳尼亚传奇1：狮子、女巫和魔衣橱 The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7.5,,,,,,,
最忆是杭州,8.2,,,,,,,
飞狐外传 飛狐外傳,6.8,,,,,,,
Hello！树先生,8.2,,,,,,,
我要变成硬柿子 我要變成硬柿子,7.3,,,,,,,
头七 頭七,6.3,,,,,,,
时间规划局 In Time,7.0,,,,,,,
失陷猩球 Beneath the Planet of the Apes,6.5,,,,,,,
赛车传奇,4.3,,,,,,,
诅咒,5.2,,,,,,,
阳光姐妹淘 써니,8.8,,,,,,,
罗马假日 Roman Holiday,9.1,,,,,,,
死神来了5 Final Destination 5,6.8,,,,,,,
决战猩球 Planet of the Apes,6.9,,,,,,,
简爱 Jane Eyre,7.5,,,,,,,
僵尸秘籍 愛上屍新娘,4.6,,,,,,,
那些年，我们一起追的女孩 那些年，我們一起追的女孩,8.1,,,,,,,
蝙蝠侠与罗宾 Batman & Robin,6.1,,,,,,,
巴黎宝贝,5.5,,,,,,,
尸家重地 屍家重地,7.2,,,,,,,
鸿门宴传奇,6.4,,,,,,,
相助 The Help,8.8,,,,,,,
永远的蝙蝠侠 Batman Forever,6.7,,,,,,,
带子雄狼：三涂河的乳母车 子連れ狼 三途の川の乳母車,7.9,,,,,,,
怦然星动,4.9,,,,,,,
冰河世纪：猛犸象的圣诞 Ice Age: A Mammoth Christmas,7.6,,,,,,,
翻滚吧！阿信 翻滾吧！阿信,7.4,,,,,,,
对不起，干掉你 對不起，隊冧你,4.0,,,,,,,
东成西就2011,4.0,,,,,,,
回来的路 The Way Back,7.9,,,,,,,
星空,7.2,,,,,,,
怪谈协会 怪談協會,7.2,,,,,,,
杨门女将之军令如山,3.6,,,,,,,
出租车司机 Taxi Driver,8.5,,,,,,,
玩命追踪 Blitz,6.2,,,,,,,
飘移凶间 飄移凶間,4.4,,,,,,,
岸边之旅 岸辺の旅,6.8,,,,,,,
绝地逃亡 Skiptrace,5.7,,,,,,,
拜见岳父大人3 Little Fockers,6.4,,,,,,,
月球漫步 Moonwalker,8.9,,,,,,,
拜见岳父大人 Meet the Parents,7.1,,,,,,,
恶老板 Horrible Bosses,7.0,,,,,,,
夜半无人尸语时 夜半無人屍語時,6.1,,,,,,,
失恋33天,7.2,,,,,,,
人猿星球 Planet of the Apes,8.2,,,,,,,
铁血精英 Killer Elite,6.6,,,,,,,
凶宅幽灵,3.6,,,,,,,
猩球崛起 Rise of the Planet of the Apes,8.1,,,,,,,
超能敢死队 Ghostbusters,6.0,,,,,,,
变脸 Face/Off,8.5,,,,,,,
喜爱夜蒲 喜愛夜蒲,5.4,,,,,,,
幽灵人间II：鬼味人间 幽靈人間Ⅱ：鬼味人間,6.4,,,,,,,
致命伴旅 The Tourist,6.6,,,,,,,
哈利·波特与死亡圣器(下) Harry Potter and the Deathly Hallows: Part 2,8.9,,,,,,,
世界之战 War of the Worlds,6.7,,,,,,,
你好，陌生人 กวน มึน โฮ,7.7,,,,,,,
黑夜,5.6,,,,,,,
微观世界 Microcosmos: Le peuple de l'herbe,9.1,,,,,,,
五月天追梦 追夢3DNA,7.8,,,,,,,
太平轮(下)·彼岸,6.6,,,,,,,
我是山姆 I Am Sam,9.0,,,,,,,
亨利的罪行 Henry's Crime,6.6,,,,,,,
幽灵人间,6.2,,,,,,,
超级八 Super 8,6.5,,,,,,,
午夜巴黎 Midnight in Paris,8.3,,,,,,,
赛车总动员2 Cars 2,7.8,,,,,,,
可爱的骨头 The Lovely Bones,7.2,,,,,,,
美国队长 Captain America: The First Avenger,7.1,,,,,,,
寄生人,5.4,,,,,,,
汉娜 Hanna,6.2,,,,,,,
索尔之子 Saul fia,7.4,,,,,,,
蝙蝠侠归来 Batman Returns,7.4,,,,,,,
辛亥革命,6.5,,,,,,,
诡丝 詭絲,7.2,,,,,,,
夏日乐悠悠,6.1,,,,,,,
旅行到宇宙边缘 Journey to the Edge of the Universe,9.3,,,,,,,
老男孩 올드보이,8.3,,,,,,,
白蛇传说,4.8,,,,,,,
蝙蝠侠 Batman,7.5,,,,,,,
画壁,4.8,,,,,,,
无敌珊宝妹,6.0,,,,,,,
180台DV的故事,7.7,,,,,,,
双瞳 雙瞳,7.7,,,,,,,
蓝精灵 The Smurfs,7.2,,,,,,,
焦土之城 Incendies,8.6,,,,,,,
变形金刚3 Transformers: Dark of the Moon,7.2,,,,,,,
古惑大律师 古惑大律師,6.8,,,,,,,
大武生,5.2,,,,,,,
少年汉尼拔 Hannibal Rising,7.4,,,,,,,
B+侦探 B+偵探,5.8,,,,,,,
猎头,6.0,,,,,,,
肩上蝶,4.9,,,,,,,
少林英雄榜,6.3,,,,,,,
更好的世界 Hævnen,8.3,,,,,,,
里约大冒险 Rio,8.3,,,,,,,
汉尼拔 Hannibal,8.3,,,,,,,
全球热恋,5.6,,,,,,,
飞砂风中转 飛砂風中轉,6.4,,,,,,,
十三 13,6.4,,,,,,,
红龙 Red Dragon,7.8,,,,,,,
探索频道：生命的速度 Discovery Channel ：Speed of Life,9.1,,,,,,,
窃听风云2,7.6,,,,,,,
窃听风云 竊聽風雲,7.6,,,,,,,
星际穿越 Interstellar,9.4,,,,,,,
六月之蛇 六月の蛇,7.0,,,,,,,
雷神 Thor,7.1,,,,,,,
潘神的迷宫 El laberinto del fauno,7.9,,,,,,,
摩登新人类,7.1,,,,,,,
X战警：第一战 X-Men: First Class,8.2,,,,,,,
梦中人 夢中人,6.3,,,,,,,
加勒比海盗4：惊涛怪浪 Pirates of the Caribbean: On Stranger Tides,7.8,,,,,,,
日本沉没 日本沈沒,6.4,,,,,,,
武侠,6.7,,,,,,,
回魂夜,8.1,,,,,,,
保罗 Paul,7.6,,,,,,,
盗墓笔记,4.8,,,,,,,
爱丽丝梦游仙境2：镜中奇遇记 Alice Through the Looking Glass,7.0,,,,,,,
热情如火 Some Like It Hot,8.9,,,,,,,
哥斯拉 Godzilla,7.2,,,,,,,
我爱HK 开心万岁 我愛HK 開心萬歲,6.9,,,,,,,
意外,7.4,,,,,,,
大象的眼泪 Water for Elephants,6.6,,,,,,,
下一站，幸福,8.4,,,,,,,
美国丽人 American Beauty,8.5,,,,,,,
命运规划局 The Adjustment Bureau,7.0,,,,,,,
拜见岳父大人2 Meet the Fockers,7.1,,,,,,,
众矢之的 Fair Game,6.9,,,,,,,
可爱的你 五個小孩的校長,7.9,,,,,,,
极盗者 Point Break,7.1,,,,,,,
妖兽都市 妖獸都市,6.2,,,,,,,
隐婚男女,5.6,,,,,,,
古墓丽影2 Lara Croft Tomb Raider: The Cradle of Life,6.6,,,,,,,
借东西的小人阿莉埃蒂 借りぐらしのアリエッティ,8.9,,,,,,,
流星蝴蝶剑,7.9,,,,,,,
新上海滩 新上海灘,7.7,,,,,,,
单身男女 單身男女,6.8,,,,,,,
雾都孤儿 Oliver Twist,8.0,,,,,,,
星球大战前传2：克隆人的进攻 Star Wars: Episode II - Attack of the Clones,8.0,,,,,,,
特区爱奴 特區愛奴,5.4,,,,,,,
都市风光 都市風光,8.1,,,,,,,
忍者神龟2：破影而出 Teenage Mutant Ninja Turtles: Out of the Shadows,6.5,,,,,,,
老夫子之小水虎传奇,5.0,,,,,,,
不文骚 不文騷,6.7,,,,,,,
私钟真面目 私鐘真面目,6.4,,,,,,,
大咸湿 大咸濕,7.5,,,,,,,
花街狂奔,6.2,,,,,,,
你是哪里人,4.9,,,,,,,
皇家师姐4：直击证人 皇家師姐IV直擊証人,7.0,,,,,,,
雪花秘扇 Snow Flower and the Secret Fan,5.8,,,,,,,
黄昏双镖客 Per qualche dollaro in più,8.9,,,,,,,
功夫熊猫2 Kung Fu Panda 2,8.0,,,,,,,
三枪拍案惊奇,4.7,,,,,,,
卫斯理传奇 衛斯理傳奇,6.6,,,,,,,
太太的情人,5.9,,,,,,,
奋斗,7.6,,,,,,,
玉蒲团之偷情宝鉴 玉蒲團之偷情寶鑑,6.7,,,,,,,
聊斋艳谭之灯草和尚 聊齋艷譚之燈草和尚,6.2,,,,,,,
塘西风月痕,5.4,,,,,,,
窃听风暴 Das Leben der Anderen,9.2,,,,,,,
与鸭共舞 與鴨共舞,6.2,,,,,,,
现代应召女郎,7.3,,,,,,,
奸魔 姦魔,4.9,,,,,,,
教头 教頭,6.7,,,,,,,
带子雄狼：出租孩子与武艺 子連れ狼 子を貸し腕貸しつかまつる,7.9,,,,,,,
卿本佳人,6.2,,,,,,,
四度诱惑 四度誘惑,5.6,,,,,,,
夜生活女王之霞姐传奇 夜生活女王霞姐傳奇,6.5,,,,,,,
日落号列车 The Sunset Limited,7.5,,,,,,,
星球大战前传3：西斯的复仇 Star Wars: Episode III - Revenge of the Sith,8.5,,,,,,,
穿越少女梦 L'âge de raison,7.3,,,,,,,
3分钟先生 3分鐘先生,5.8,,,,,,,
守望者：罪恶迷途,6.9,,,,,,,
罗生门 羅生門,8.8,,,,,,,
一夜迷情 Last Night,7.2,,,,,,,
狼图腾,6.9,,,,,,,
金鸡2,7.3,,,,,,,
源代码 Source Code,8.5,,,,,,,
黑鹰坠落 Black Hawk Down,8.7,,,,,,,
那一年的幸福时光 那一年的幸福時光,7.9,,,,,,,
速度与激情5 Fast Five,8.5,,,,,,,
